age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
55,4,197399,12,14,2,4,0,4,1,99999,0,55,39,1
49,4,141944,8,11,3,6,4,4,1,0,1380,42,39,0
48,5,30575,8,11,2,3,0,4,1,0,0,70,39,1
24,4,229826,11,9,4,12,1,4,1,0,0,30,39,0
59,7,192258,10,16,2,10,0,4,1,0,0,40,39,1
59,4,145574,1,7,2,1,0,4,1,0,0,40,39,0
38,7,364958,11,9,2,1,0,4,1,3464,0,40,39,0
34,4,100669,9,13,2,14,0,1,1,0,0,40,39,1
31,4,574005,9,13,2,3,0,4,1,0,0,44,39,1
43,4,185832,15,10,2,7,0,4,1,0,0,48,39,1
43,4,388725,7,12,2,12,0,4,1,0,0,40,39,0
49,4,268234,5,4,2,6,0,4,1,0,0,40,39,0
29,7,183285,15,10,4,11,1,4,1,0,0,36,39,0
18,4,152182,15,10,4,8,3,4,0,0,0,25,39,0
31,4,221167,14,15,0,13,1,4,0,0,0,35,39,0
33,4,171876,15,10,0,8,4,4,0,0,0,40,39,0
28,4,331381,9,13,4,1,1,4,1,0,0,40,39,0
35,0,374716,6,5,2,0,5,4,0,0,0,35,39,0
30,4,184687,11,9,4,10,3,4,0,0,0,30,39,0
56,4,202220,15,10,5,13,4,2,0,0,0,38,39,0
34,5,209538,9,13,2,12,0,4,1,0,0,50,39,1
41,4,116391,9,13,2,6,0,4,1,0,0,40,11,0
19,4,100999,9,13,4,10,3,4,0,0,0,30,39,0
38,4,100375,14,15,2,10,0,4,1,99999,0,60,39,1
65,4,95303,11,9,2,4,0,4,1,0,0,40,39,1
23,4,33884,15,10,5,12,4,4,0,0,0,40,39,0
33,4,424719,9,13,0,4,1,4,0,0,0,40,39,0
55,4,174478,0,6,4,8,1,4,1,0,0,29,39,0
41,4,102332,11,9,0,12,4,2,0,0,0,40,39,0
35,1,250504,11,9,2,1,0,2,1,0,0,60,39,1
21,4,206891,5,4,4,5,3,4,0,0,0,38,39,0
55,4,124137,11,9,3,7,1,4,1,0,0,40,31,0
18,4,263024,11,9,4,12,3,4,0,0,0,40,39,0
44,4,175641,1,7,2,12,0,4,1,0,0,40,39,1
32,4,857532,11,9,4,7,3,2,1,0,0,40,39,0
61,4,80896,12,14,2,10,0,1,1,0,0,45,19,1
55,5,392325,9,13,2,12,0,4,1,99999,0,60,39,1
54,6,108435,15,10,2,14,0,4,1,2829,0,30,39,0
19,0,199495,15,10,4,0,3,4,1,0,0,60,39,0
57,4,225927,0,6,2,7,0,4,1,0,0,40,39,0
75,4,191446,3,2,2,8,2,2,0,0,0,16,39,0
46,7,162852,11,9,0,1,4,4,0,0,0,40,39,0
38,4,254439,0,6,6,14,4,2,1,114,0,40,39,0
41,4,47902,15,10,2,12,0,4,1,0,0,35,39,1
25,6,213385,15,10,4,3,3,4,1,0,0,80,39,0
24,4,209782,9,13,4,12,3,4,0,0,0,40,39,0
22,4,148431,11,9,4,1,1,3,0,0,0,40,39,0
59,4,227386,0,6,2,3,0,4,1,0,0,40,39,0
36,4,263130,12,14,4,10,1,4,0,0,0,40,39,0
59,4,189721,9,13,2,6,0,4,1,0,0,40,22,1
39,4,388023,11,9,0,4,1,4,0,0,0,38,39,0
25,4,27411,9,13,0,12,1,4,0,0,0,40,39,0
18,0,192399,15,10,4,0,3,4,1,0,0,60,39,0
37,4,170563,8,11,5,10,4,4,0,0,0,32,39,0
62,4,153148,11,9,0,8,1,4,0,0,0,84,39,0
69,4,76939,11,9,6,4,1,4,0,0,0,40,39,0
22,4,374313,11,9,2,14,0,4,1,0,0,50,39,1
30,4,398662,11,9,4,7,3,4,1,0,0,40,39,0
59,5,52822,9,13,2,3,0,4,1,0,0,60,39,0
59,4,139344,15,10,2,1,5,4,0,0,0,40,39,1
40,0,351161,12,14,2,0,0,4,1,0,0,60,39,1
18,4,333611,4,3,4,8,2,4,1,0,0,54,26,0
43,4,237993,15,10,2,13,0,4,1,0,0,40,39,1
35,4,61343,9,13,2,12,0,4,1,0,0,40,39,1
40,4,173607,0,6,2,14,0,4,1,0,0,40,39,0
51,4,136121,8,11,0,1,4,4,0,0,0,38,39,0
38,4,207202,11,9,2,7,0,4,1,0,0,48,39,1
36,1,47310,15,10,0,4,4,2,0,0,0,40,39,1
39,4,314007,8,11,2,13,0,4,1,0,0,40,39,0
63,0,247986,14,15,2,0,0,4,1,0,0,30,39,1
42,6,34037,9,13,4,5,3,4,1,0,0,35,39,0
19,4,304469,0,6,4,5,3,4,1,0,0,25,39,0
49,4,170871,12,14,2,4,0,4,1,0,0,45,39,1
36,7,96468,12,14,4,10,3,4,0,0,0,40,39,0
26,4,139098,12,14,2,10,0,4,1,5013,0,40,39,0
18,4,84253,1,7,4,8,3,4,0,0,0,24,39,0
37,6,36214,9,13,2,3,0,4,1,0,0,65,39,1
29,4,193260,9,13,2,3,2,1,1,0,0,30,19,0
26,4,135845,15,10,4,12,1,4,0,0,0,37,39,0
23,4,137994,15,10,4,7,3,2,0,0,0,40,39,0
61,4,668362,3,2,6,6,1,4,0,0,0,40,39,0
41,4,143046,12,14,4,1,1,4,0,0,0,40,39,0
33,4,112847,11,9,2,14,0,1,1,0,0,40,0,0
51,4,179010,15,10,0,12,1,4,0,0,0,60,39,0
33,4,168981,8,11,4,10,4,4,0,0,0,55,39,0
28,4,111900,7,12,2,12,0,4,1,0,0,30,39,0
52,4,152234,11,9,2,4,0,1,1,99999,0,40,24,1
61,4,56009,15,10,2,12,0,4,1,0,0,40,39,0
63,4,301108,1,7,2,12,0,4,1,0,0,22,39,0
30,2,40338,11,9,2,3,0,4,1,0,0,40,39,0
46,4,264210,15,10,2,5,5,4,0,0,0,20,39,0
30,2,27051,15,10,4,6,3,4,1,0,0,40,39,0
49,4,31807,15,10,4,4,4,4,0,0,0,40,39,0
33,6,24504,15,10,2,3,0,4,1,0,0,60,39,0
23,0,381741,7,12,4,0,3,4,1,0,1721,20,39,0
23,2,282579,8,11,0,13,1,4,1,0,0,56,39,0
31,4,158545,11,9,2,1,5,4,0,0,0,27,39,0
37,4,195189,15,10,0,8,4,2,0,0,0,40,39,0
46,4,182128,12,14,0,10,4,4,0,6497,0,50,39,0
54,5,146574,11,9,2,3,0,4,1,0,0,40,39,1
30,2,261319,5,4,2,14,0,4,1,0,0,40,39,0
44,4,121874,15,10,0,12,4,4,1,0,0,55,39,1
40,4,83859,11,9,6,7,3,4,0,0,0,30,39,0
51,4,124963,9,13,2,12,0,4,1,0,0,40,39,1
48,5,200471,9,13,2,4,0,4,1,0,0,40,39,1
26,2,46097,9,13,2,10,0,4,1,0,0,40,39,0
45,6,40690,15,10,4,5,3,4,1,0,0,75,39,0
37,4,295127,11,9,4,7,1,4,1,0,0,40,39,0
41,4,169628,11,9,2,7,5,2,0,0,0,40,0,0
24,4,128477,12,14,4,10,1,4,0,0,0,40,39,0
21,2,309348,15,10,4,1,1,4,0,594,0,4,39,0
47,4,379118,5,4,2,3,0,2,1,0,0,60,39,1
27,4,224849,11,9,2,3,0,4,1,0,0,40,39,0
38,4,234962,11,9,2,6,0,4,1,2829,0,30,26,0
41,4,82049,11,9,2,3,0,4,1,0,0,40,39,1
46,4,328216,11,9,2,3,0,4,1,0,0,40,39,1
33,4,31573,11,9,2,7,0,4,1,0,0,40,39,0
26,4,96467,9,13,4,10,1,4,0,0,0,40,39,0
26,4,223464,15,10,2,1,0,4,1,0,0,40,39,0
20,4,24896,11,9,2,1,5,4,0,0,0,20,39,0
43,4,37402,12,14,4,4,1,4,0,0,0,25,39,0
72,0,114761,5,4,6,0,4,4,0,0,0,20,39,0
61,4,124242,11,9,2,11,0,2,1,0,0,40,19,0
24,4,239663,0,6,2,8,0,4,1,0,0,40,26,0
35,4,61343,15,10,2,12,0,4,1,0,0,45,39,0
48,7,183486,8,11,0,10,4,4,0,0,0,56,39,1
32,1,72338,8,11,4,10,2,1,1,0,0,40,39,0
38,0,365465,8,11,4,0,3,4,1,0,0,15,39,0
45,4,214068,10,16,2,10,0,4,1,0,0,50,39,1
20,4,162688,8,11,4,8,3,4,1,0,0,40,39,0
22,4,271274,1,7,4,12,1,4,0,0,0,40,39,0
46,6,233974,11,9,2,5,0,4,1,0,0,35,39,0
53,1,181677,15,10,0,6,1,4,1,0,0,40,39,0
29,4,126399,11,9,0,12,4,4,0,0,0,32,39,0
27,6,357283,11,9,4,12,1,2,1,0,0,40,39,0
17,4,24090,11,9,4,4,3,4,0,0,0,35,39,0
46,5,214627,10,16,2,10,0,4,1,0,0,60,39,1
20,4,168187,15,10,4,8,2,4,0,4416,0,25,39,0
28,0,192569,11,9,4,0,3,2,1,0,0,40,39,0
33,4,92865,15,10,4,1,3,4,0,0,0,40,39,0
30,4,75167,15,10,2,7,0,4,1,0,0,40,39,1
55,4,100054,0,6,4,8,1,4,1,0,0,40,39,0
30,4,303990,11,9,4,14,1,4,1,0,0,60,39,0
21,4,151158,15,10,4,10,3,4,0,0,0,25,39,0
28,4,30771,15,10,4,1,4,2,0,0,0,40,39,0
47,4,186534,11,9,2,12,0,4,1,0,0,55,39,1
34,4,324254,11,9,2,7,0,4,1,0,0,40,39,0
47,4,357848,11,9,2,3,0,4,1,0,0,40,39,1
19,4,217769,15,10,4,8,3,4,0,0,0,15,39,0
20,0,121313,0,6,4,0,3,4,1,0,0,40,39,0
19,4,451951,11,9,4,12,1,4,0,0,0,40,39,0
23,4,150683,15,10,4,4,3,4,1,0,0,40,39,0
34,4,157747,9,13,2,4,0,4,1,0,0,40,39,1
34,2,188245,11,9,4,10,4,2,0,0,0,35,39,0
20,4,64292,15,10,4,12,1,4,0,0,0,50,39,0
52,6,44728,15,10,2,12,0,4,1,0,0,55,39,1
23,4,149704,11,9,4,1,3,4,0,0,0,40,39,0
37,7,28887,11,9,2,7,0,4,1,0,0,40,39,1
55,4,223127,6,5,2,5,0,4,1,0,0,40,39,0
54,4,185407,11,9,2,3,0,4,1,7688,0,40,39,1
27,4,188941,15,10,2,13,0,4,1,3908,0,40,39,0
31,4,172865,4,3,4,5,3,4,1,0,0,25,26,0
33,4,165814,11,9,2,8,0,2,1,0,0,40,39,0
56,5,258883,15,10,2,3,0,4,1,0,0,40,39,0
64,4,92115,15,10,2,1,0,4,1,0,0,40,39,0
30,4,337908,7,12,2,1,5,2,0,0,0,20,39,0
63,6,111306,5,4,6,5,4,4,0,0,0,10,39,0
61,2,180079,10,16,2,4,0,4,1,4064,0,40,39,0
39,4,108069,15,10,4,3,4,4,0,0,0,40,39,0
34,4,127651,0,6,4,5,1,4,1,0,0,44,0,0
44,4,48087,9,13,2,4,0,4,1,0,0,40,39,1
32,6,154950,15,10,2,3,0,4,1,0,0,30,39,0
36,4,166549,15,10,2,1,0,4,1,0,0,40,39,0
52,4,213209,15,10,2,3,0,4,1,0,0,40,39,1
26,4,53833,15,10,2,4,0,4,1,0,0,42,39,0
40,4,55508,5,4,0,5,4,4,0,0,0,40,39,0
65,4,31924,15,10,6,1,1,4,0,0,0,15,39,0
37,1,81853,11,9,0,10,4,1,0,0,0,40,0,0
36,6,37778,12,14,2,5,0,4,1,0,0,70,39,0
31,0,99483,11,9,4,0,3,0,1,0,0,40,39,0
33,4,202642,9,13,5,10,2,2,0,0,0,40,23,0
22,4,122346,11,9,0,3,1,4,1,0,0,40,39,0
24,4,241951,11,9,4,6,4,2,0,0,0,40,39,0
34,4,137900,11,9,4,12,1,4,0,0,0,35,39,0
28,4,243762,1,7,5,3,4,4,0,0,0,40,39,0
46,4,163229,5,4,2,14,0,4,1,0,0,40,39,0
36,7,112074,10,16,4,10,1,4,1,0,0,45,39,0
33,4,175697,9,13,2,4,0,4,1,15024,0,60,39,1
32,4,213179,15,10,0,3,3,4,1,0,0,40,39,1
21,4,119156,15,10,4,7,3,4,1,0,0,20,39,0
41,4,195661,15,10,2,14,0,4,1,0,0,54,39,0
26,7,70447,11,9,2,11,0,1,1,0,0,40,39,1
20,4,117767,15,10,4,6,3,4,1,0,0,40,39,0
25,4,234665,8,11,2,3,0,4,1,0,0,45,39,0
24,0,172152,9,13,4,0,1,1,1,0,0,25,36,0
36,4,33983,8,11,4,1,1,4,1,0,0,42,39,1
37,4,99146,9,13,2,12,0,4,1,0,0,60,39,1
42,4,236021,11,9,2,3,0,4,1,0,0,40,0,1
29,4,124953,9,13,4,10,3,4,1,0,0,50,39,0
51,4,244572,11,9,5,8,1,2,0,0,0,37,39,0
18,0,127388,15,10,4,0,3,4,0,0,0,40,39,0
57,2,174132,12,14,2,10,5,2,0,0,1977,40,39,1
38,4,376025,5,4,2,5,0,4,1,0,0,40,39,0
31,7,116677,11,9,2,12,0,4,1,0,0,40,39,0
43,7,270721,9,13,2,4,0,4,1,0,0,55,39,1
46,4,248059,11,9,2,3,0,4,1,3464,0,40,39,0
67,6,116057,11,9,0,4,1,4,0,3273,0,16,39,0
45,4,350440,11,9,2,4,0,1,1,0,0,40,39,1
35,4,196899,9,13,4,6,1,1,0,0,0,50,14,0
36,4,86459,8,11,2,4,0,4,1,0,1887,50,39,1
45,4,247869,9,13,2,10,0,4,1,0,0,60,39,1
34,4,79637,9,13,4,4,3,0,0,0,0,40,39,0
39,4,150057,12,14,4,12,1,4,1,0,0,50,39,1
17,4,181580,1,7,4,8,3,4,0,0,0,16,39,0
57,6,253914,3,2,2,12,0,4,1,0,0,35,26,0
41,6,141327,12,14,0,10,4,4,0,0,0,35,39,0
63,0,29859,11,9,2,0,0,4,1,0,1485,40,39,1
28,6,183523,11,9,2,3,0,4,1,0,0,50,18,0
31,4,164190,0,6,2,14,0,4,1,0,0,40,39,0
21,4,232591,11,9,4,1,3,4,1,0,0,40,39,0
20,4,200089,4,3,4,6,4,4,1,0,0,30,13,0
29,4,262208,15,10,4,8,1,2,0,0,0,30,23,0
42,4,33002,11,9,2,4,0,4,1,0,0,48,39,0
25,4,57635,8,11,2,12,5,4,0,0,0,42,39,1
20,4,320047,0,6,3,6,1,4,1,0,0,40,39,0
38,4,243872,9,13,2,12,0,4,1,0,0,70,39,1
45,4,107682,12,14,0,4,1,4,0,0,0,40,39,1
19,4,83930,11,9,4,8,3,4,0,0,0,20,39,0
36,4,437909,11,9,2,7,0,4,1,0,0,40,39,0
19,4,39756,15,10,4,8,3,4,0,0,0,15,39,0
21,4,52753,11,9,4,3,1,4,1,0,1504,40,39,0
43,2,35824,12,14,2,10,5,4,0,0,0,40,39,1
46,4,141483,11,9,2,12,5,4,0,0,0,40,39,0
25,4,148300,15,10,4,8,3,4,0,0,0,35,39,0
29,7,188986,8,11,4,13,1,4,0,0,1590,64,39,0
50,1,69614,0,6,5,3,1,4,1,0,0,56,39,0
48,2,31264,15,10,2,4,5,4,0,5178,0,40,39,1
41,1,207685,9,13,4,4,1,4,1,0,0,40,39,1
27,4,113464,3,2,4,8,3,3,1,0,0,35,6,0
49,4,151584,15,10,2,8,0,4,1,0,0,32,39,0
45,6,176814,10,16,2,10,0,4,1,15024,0,40,39,1
38,4,304651,11,9,2,1,0,4,1,0,0,45,39,1
24,4,174461,15,10,4,4,3,4,0,0,0,45,39,0
56,5,187355,15,10,2,12,5,4,0,0,0,60,2,1
21,0,121694,5,4,4,0,3,4,1,0,0,40,39,0
39,4,86551,11,9,2,8,0,4,1,0,0,40,39,1
19,7,354104,15,10,4,10,3,4,1,0,0,10,39,0
23,4,393248,15,10,4,1,3,4,1,0,0,40,39,0
39,4,269722,9,13,2,4,0,4,1,0,0,70,39,0
43,4,197810,12,14,0,8,4,4,0,0,0,40,39,0
27,4,604045,9,13,4,12,1,4,1,0,0,40,39,0
52,4,98752,6,5,6,1,4,4,0,0,0,40,39,0
26,5,242651,15,10,4,12,1,4,1,0,0,48,39,0
21,0,207988,11,9,2,0,2,4,0,0,0,35,39,0
22,0,189203,7,12,4,0,2,4,1,0,0,15,39,0
25,4,164488,9,13,2,10,0,4,1,0,0,40,0,0
64,7,194894,10,16,4,10,1,4,0,4787,0,40,39,1
22,4,94662,8,11,4,3,1,4,1,0,0,44,39,0
35,4,186815,11,9,2,7,0,4,1,0,0,40,39,0
31,4,323069,7,12,0,12,4,4,0,0,880,45,39,0
23,4,119665,11,9,4,1,1,4,1,0,0,60,39,0
34,4,98656,15,10,4,10,1,4,0,0,0,40,39,0
33,4,62155,15,10,4,12,1,2,1,0,0,35,39,0
39,4,25803,15,10,2,12,0,4,1,0,0,55,39,0
39,4,137522,11,9,2,7,0,1,1,0,0,40,0,1
19,4,208506,15,10,4,4,3,4,0,0,0,28,39,0
49,4,247892,15,10,2,3,0,2,1,0,0,30,39,0
34,4,375680,7,12,4,3,3,2,0,0,0,40,39,0
29,4,78261,14,15,4,10,3,4,1,0,0,50,39,0
26,4,224563,9,13,4,1,1,4,1,0,0,40,39,0
37,4,194004,1,7,2,3,0,4,1,0,0,25,39,0
53,6,284329,12,14,0,4,1,4,1,0,0,50,39,1
47,4,431245,5,4,2,3,0,4,1,0,0,40,39,0
17,4,182158,0,6,4,9,3,4,1,0,0,30,39,0
32,4,381583,11,9,2,3,0,3,1,0,0,40,39,0
27,1,148153,11,9,2,6,0,1,1,0,0,40,39,0
60,6,168223,9,13,0,10,1,4,0,0,0,30,39,0
44,4,124563,11,9,2,7,0,2,1,0,0,40,39,0
17,4,103851,1,7,4,1,3,4,0,1055,0,20,39,0
37,4,131827,11,9,4,3,4,4,1,0,0,40,39,0
46,4,44671,9,13,2,11,0,4,1,0,0,40,39,0
33,4,182246,11,9,4,10,1,4,1,0,0,40,39,0
23,4,213811,9,13,4,4,3,4,0,0,0,40,39,0
28,4,122922,11,9,4,4,1,4,0,0,0,50,39,0
23,4,32950,15,10,4,12,1,4,1,0,0,40,39,0
44,4,235786,15,10,2,10,0,4,1,7298,0,45,39,1
43,4,171888,15,10,0,1,1,4,0,0,0,40,39,0
24,4,205844,9,13,4,4,3,2,0,0,0,65,39,0
44,6,115896,8,11,6,10,4,4,0,0,0,40,39,0
26,4,247025,11,9,4,11,4,4,1,0,0,44,39,0
28,4,265628,8,11,4,6,3,4,0,0,0,40,39,0
35,4,175232,11,9,0,6,2,4,1,0,0,40,39,0
47,4,239865,11,9,2,3,0,4,1,0,1977,45,39,1
24,4,91999,7,12,4,4,1,4,1,0,0,20,39,0
25,4,247025,9,13,4,12,1,4,1,3325,0,48,39,0
61,4,202952,0,6,0,8,1,2,0,0,0,24,39,0
55,2,110490,9,13,2,10,5,4,0,0,0,60,39,0
43,4,338290,15,10,2,10,0,4,1,0,0,40,39,0
36,4,359678,11,9,4,7,1,2,0,0,0,48,39,0
27,4,47907,9,13,4,10,1,4,0,0,0,48,39,0
41,4,29702,8,11,4,3,1,4,1,0,0,30,39,0
42,6,201522,9,13,2,12,0,4,1,0,0,60,39,0
53,4,194259,15,10,2,1,5,4,0,4386,0,40,39,1
28,4,125321,11,9,4,7,1,4,0,0,0,40,39,0
40,4,126701,9,13,3,4,1,4,1,0,0,40,39,1
23,4,240137,4,3,4,6,1,4,1,0,0,55,26,0
50,1,65160,9,13,2,4,0,4,1,0,0,40,39,0
45,4,107682,11,9,0,1,4,4,0,0,0,40,39,0
33,7,174171,15,10,5,13,1,4,1,0,0,12,39,0
42,4,201466,9,13,2,4,0,4,1,0,0,45,39,1
45,4,33794,12,14,2,8,0,4,1,0,0,40,39,0
21,4,50411,11,9,4,5,1,4,1,0,0,40,39,0
41,7,48997,11,9,2,14,0,2,1,0,0,40,39,0
49,4,31267,5,4,2,3,0,4,1,0,0,40,39,0
19,4,227178,1,7,4,12,1,4,0,0,0,25,39,0
65,4,150095,9,13,2,4,0,4,1,0,0,40,39,1
49,5,330874,15,10,2,12,0,4,1,0,0,70,39,1
33,1,37546,14,15,2,10,5,4,0,0,0,40,39,1
29,4,299705,15,10,4,6,4,2,1,0,0,37,39,0
54,4,215990,11,9,2,4,0,4,1,0,0,40,39,1
55,4,408537,6,5,0,3,4,4,0,99999,0,37,39,1
49,4,155489,12,14,2,10,0,4,1,0,0,50,39,1
48,2,102076,9,13,4,1,4,4,0,0,0,35,39,0
45,4,178215,6,5,2,7,5,4,0,0,0,40,39,1
26,4,247025,11,9,2,14,0,4,1,0,0,65,39,0
37,6,181553,11,9,0,3,1,4,1,0,0,50,39,0
20,0,58740,15,10,4,0,3,4,1,0,0,15,39,0
47,4,121124,11,9,2,3,0,4,1,0,0,40,39,1
59,4,32954,8,11,0,10,1,4,0,0,0,36,39,0
51,4,245873,15,10,2,1,5,4,0,0,0,40,39,0
35,6,278557,11,9,2,5,0,4,1,0,0,30,39,0
26,4,222248,11,9,4,3,1,4,1,0,0,70,39,0
61,4,231183,11,9,6,4,1,4,0,0,0,40,39,0
59,6,70623,5,4,2,12,0,4,1,0,0,85,39,0
56,7,83696,9,13,5,10,1,4,0,0,0,38,0,0
64,4,114994,15,10,5,8,1,4,1,0,0,40,39,0
28,0,55950,9,13,4,0,3,2,0,0,0,40,11,0
61,1,60641,15,10,2,1,5,4,0,0,0,30,39,0
37,4,160120,12,14,4,10,4,1,1,0,0,40,35,0
34,4,52537,11,9,4,14,4,2,1,0,0,30,39,0
47,4,160440,9,13,2,12,0,4,1,0,0,55,39,1
28,4,119793,8,11,0,4,1,4,1,10520,0,50,39,1
31,4,129804,6,5,4,5,1,4,1,0,0,40,33,0
27,4,135520,11,9,2,7,5,4,0,0,0,40,6,0
58,4,183810,15,10,2,4,0,4,1,0,0,40,39,0
47,2,148576,14,15,2,10,0,4,1,0,0,35,39,0
38,4,20308,11,9,4,8,3,4,1,0,0,40,39,0
26,4,256000,14,15,2,10,0,4,1,99999,0,60,39,1
35,4,183898,11,9,0,3,4,4,1,2354,0,40,39,0
24,4,100321,15,10,0,3,1,4,1,0,0,48,39,0
29,4,198825,11,9,4,4,1,4,0,0,0,38,39,0
34,4,115066,15,10,2,4,0,4,1,0,0,42,39,1
20,4,102607,11,9,4,6,3,4,1,0,0,30,39,0
52,2,153312,7,12,2,11,0,4,1,0,0,40,39,1
63,0,150389,9,13,6,0,1,4,0,0,0,40,39,1
22,4,222993,11,9,4,6,3,4,1,0,0,40,39,0
54,4,200783,15,10,2,12,0,4,1,0,0,40,39,0
56,4,28729,1,7,5,7,1,4,0,0,0,40,39,0
48,6,243631,15,10,2,3,0,0,1,7688,0,40,39,1
58,4,190747,11,9,2,7,0,4,1,0,0,40,39,0
64,1,341695,15,10,2,1,5,4,0,0,0,40,39,1
30,4,329425,11,9,2,3,0,4,1,0,0,40,39,0
40,0,341539,15,10,0,0,1,4,0,0,0,30,39,0
55,7,136819,11,9,2,11,0,4,1,0,0,40,39,0
33,4,141229,15,10,0,8,1,4,0,0,0,50,39,0
40,4,65866,15,10,0,13,4,4,0,0,213,40,39,0
25,4,199224,9,13,2,10,0,4,1,0,0,45,39,1
43,4,206833,11,9,5,6,4,2,0,0,0,45,39,0
31,4,202450,11,9,2,7,0,4,1,0,1573,40,39,0
39,4,168894,15,10,4,1,1,4,0,0,0,40,39,0
19,4,260333,11,9,4,8,3,4,0,0,0,20,39,0
27,4,56870,11,9,2,7,0,4,1,0,0,40,39,0
37,4,252947,9,13,4,7,1,2,1,0,1719,32,39,0
52,4,125932,5,4,6,8,1,4,0,0,0,40,39,0
38,4,498785,11,9,2,6,0,4,1,0,0,40,39,0
44,6,104973,12,14,2,5,0,4,1,0,0,40,39,1
25,4,250038,12,14,2,7,1,4,1,0,0,40,26,0
34,4,34848,15,10,2,14,0,4,1,4064,0,40,39,0
60,4,276009,11,9,2,8,0,1,1,0,0,30,30,0
35,4,361888,15,10,0,7,4,4,1,0,0,40,39,0
22,4,227994,15,10,3,1,3,1,0,0,0,39,39,0
58,4,316000,11,9,2,4,0,4,1,0,0,40,39,1
59,5,200453,12,14,2,12,0,4,1,0,0,40,39,0
33,6,427474,11,9,2,12,0,4,1,0,0,60,39,1
39,6,34378,11,9,2,5,0,4,1,0,0,50,39,0
39,4,226374,0,6,0,8,4,2,0,0,0,40,39,0
43,6,277488,11,9,2,5,0,4,1,0,0,30,39,0
46,2,197988,3,2,4,8,1,0,0,0,0,20,39,0
84,5,172907,15,10,2,12,0,4,1,0,0,35,39,1
31,4,193285,9,13,4,10,1,4,1,0,0,40,39,0
38,4,227945,12,14,2,10,0,4,1,99999,0,65,39,1
37,4,60722,15,10,0,4,1,1,0,0,0,40,24,1
19,4,129151,11,9,4,3,1,4,0,0,0,40,39,0
23,4,166371,15,10,4,13,3,4,1,0,0,60,39,0
51,5,162943,14,15,2,10,0,4,1,0,0,40,39,1
79,6,158319,11,9,6,8,1,4,0,0,0,24,39,0
42,4,341638,1,7,0,3,1,4,1,0,0,40,39,0
32,4,176992,0,6,4,3,4,4,1,0,0,40,39,0
62,4,138621,8,11,5,9,1,2,0,0,0,20,39,0
27,4,387776,15,10,4,8,3,4,1,0,0,40,39,0
68,4,186350,11,9,6,4,1,4,0,0,0,10,39,1
34,2,167999,11,9,0,1,4,4,0,0,0,33,39,0
46,2,175428,12,14,2,10,0,4,1,0,0,40,39,1
47,4,188330,11,9,2,14,0,4,1,0,0,25,39,0
23,4,335067,9,13,4,12,1,4,1,0,0,50,39,0
53,4,157069,7,12,2,7,0,4,1,0,0,40,39,1
45,6,133969,11,9,2,12,0,1,1,0,0,50,35,1
30,2,115040,11,9,2,6,2,4,1,0,0,25,39,0
32,4,118551,11,9,0,8,4,4,0,0,0,80,39,0
42,4,157425,9,13,0,4,4,4,0,0,0,45,39,0
26,4,201481,9,13,4,4,1,4,0,0,0,40,39,0
20,0,369678,11,9,4,0,1,3,1,0,0,43,39,0
49,5,201498,11,9,2,3,0,4,1,0,0,40,39,0
28,6,190391,9,13,4,12,1,4,1,0,0,50,39,0
57,2,52267,12,14,2,4,0,4,1,0,0,50,39,1
21,2,596776,15,10,4,1,3,4,1,0,0,40,13,0
32,4,255424,9,13,2,12,0,4,1,0,0,60,39,1
26,4,354784,15,10,4,1,3,4,1,0,0,20,39,0
46,4,268022,12,14,2,4,0,4,1,0,0,55,0,1
23,4,209770,11,9,4,1,3,4,0,0,0,40,39,0
18,4,36162,1,7,4,3,3,4,1,0,0,5,39,0
29,4,31360,15,10,4,5,3,4,1,0,0,40,39,0
40,1,130749,15,10,0,4,1,2,0,0,0,40,39,0
21,4,221955,6,5,4,6,2,4,1,0,0,40,26,0
24,4,291355,15,10,0,1,1,4,0,0,0,60,39,0
54,4,159755,15,10,2,11,0,4,1,0,0,40,39,1
41,4,160837,1,7,3,7,1,4,1,0,0,40,13,0
26,4,56929,9,13,4,4,1,2,1,0,0,50,0,0
34,4,42596,15,10,2,4,0,4,1,0,0,45,39,0
21,4,434710,15,10,4,12,1,4,0,0,0,15,39,0
41,4,115849,11,9,2,14,0,4,1,0,0,40,39,0
47,5,127678,15,10,2,12,0,4,1,0,0,80,39,0
25,4,229287,9,13,4,4,2,4,0,0,0,25,39,0
28,7,52636,12,14,2,4,0,4,1,0,0,40,39,0
68,4,76371,11,9,2,6,0,4,1,0,0,45,39,1
47,4,144844,11,9,2,3,0,4,1,0,0,40,39,0
29,4,199116,11,9,2,7,0,4,1,0,0,40,33,0
34,4,223267,11,9,4,4,2,4,1,0,0,50,39,0
34,2,194325,11,9,2,14,0,4,1,0,0,45,39,0
35,4,82552,11,9,4,3,4,4,1,0,0,35,39,0
32,4,243988,4,3,2,8,0,4,1,0,0,40,26,0
67,6,124470,11,9,2,5,0,4,1,0,0,60,39,0
46,4,368561,9,13,2,12,0,4,1,0,0,55,39,1
63,4,273010,11,9,2,1,5,4,0,3471,0,40,39,0
48,4,240231,9,13,2,4,0,1,1,0,0,40,24,1
57,4,250201,11,9,6,14,4,4,1,0,0,50,39,0
55,4,160303,11,9,6,1,2,4,0,0,0,40,39,0
48,4,149640,11,9,2,14,0,4,1,0,0,40,39,0
